(1.2695e-06,-0.000183125)
(4.53708e-07,2.19087e-07)
(1.11274e-06,-2.30414e-06)
(1.10264e-06,-7.76038e-07)
(-5.67291e-06,-8.09617e-06)
(5.83408e-07,0.000152622)
(0.000323616,5.88706e-06)
(-5.86246e-06,4.12599e-06)
(3.01614e-05,4.30452e-05)
(-3.24138e-06,2.28128e-06)
(3.10853e-06,4.52188e-06)
(2.47479e-05,1.21952e-07)
(9.60621e-07,-0.000183326)
(4.59275e-07,2.2042e-07)
(1.10907e-06,-2.31065e-06)
(1.1178e-06,-7.89099e-07)
(-5.69528e-06,-8.10437e-06)
(6.06388e-07,0.000154568)
(0.000324461,6.03393e-06)
(-5.94304e-06,4.19543e-06)
(3.02803e-05,4.30888e-05)
(-3.28444e-06,2.31862e-06)
(3.1249e-06,4.53446e-06)
(2.51466e-05,5.22059e-08)
(4.40409e-07,-0.000183665)
(4.68759e-07,2.22657e-07)
(1.10288e-06,-2.32162e-06)
(1.13076e-06,-8.0031e-07)
(-5.71433e-06,-8.11137e-06)
(6.26495e-07,0.00015623)
(0.000325181,6.16071e-06)
(-6.01198e-06,4.25504e-06)
(3.03816e-05,4.3126e-05)
(-3.32125e-06,2.35065e-06)
(3.13885e-06,4.54521e-06)
(2.54885e-05,-8.65669e-09)
(-1.73221e-09,-0.000183953)
(4.76926e-07,2.24549e-07)
(1.0976e-06,-2.33094e-06)
(1.14662e-06,-8.14063e-07)
(-5.7375e-06,-8.11991e-06)
(6.51645e-07,0.000158259)
(0.00032606,6.31716e-06)
(-6.09625e-06,4.32816e-06)
(3.05048e-05,4.31714e-05)
(-3.36623e-06,2.38992e-06)
(3.15585e-06,4.55835e-06)
(2.59075e-05,-8.45588e-08)
(-5.38759e-07,-0.000184302)
(4.86978e-07,2.26837e-07)
(1.09117e-06,-2.34226e-06)
(1.16083e-06,-8.2644e-07)
(-5.75817e-06,-8.12756e-06)
(6.74734e-07,0.000160076)
(0.000326846,6.45879e-06)
(-6.17183e-06,4.39396e-06)
(3.06147e-05,4.32121e-05)
(-3.40654e-06,2.42524e-06)
(3.17105e-06,4.57014e-06)
(2.62842e-05,-1.54015e-07)
(-1.01712e-06,-0.000184613)
(4.96055e-07,2.28862e-07)
(1.08543e-06,-2.35234e-06)
(1.17568e-06,-8.39408e-07)
(-5.77966e-06,-8.13553e-06)
(6.99391e-07,0.00016197)
(0.000327664,6.60804e-06)
(-6.25076e-06,4.46291e-06)
(3.07289e-05,4.32545e-05)
(-3.4486e-06,2.46223e-06)
(3.18687e-06,4.58244e-06)
(2.66785e-05,-2.27945e-07)
(-1.51349e-06,-0.000184936)
(5.05597e-07,2.30953e-07)
(1.07945e-06,-2.3628e-06)
(1.19001e-06,-8.51971e-07)
(-5.80031e-06,-8.14322e-06)
(7.2373e-07,0.000163795)
(0.000328451,6.75342e-06)
(-6.32696e-06,4.52971e-06)
(3.08387e-05,4.32954e-05)
(-3.48919e-06,2.49804e-06)
(3.20209e-06,4.59431e-06)
(2.70601e-05,-3.00669e-07)
(-1.98971e-06,-0.000185245)
(5.14871e-07,2.32946e-07)
(1.07371e-06,-2.37283e-06)
(1.20497e-06,-8.65132e-07)
(-5.82177e-06,-8.15124e-06)
(7.49709e-07,0.000165699)
(0.000329271,6.90656e-06)
(-6.40654e-06,4.59968e-06)
(3.09528e-05,4.3338e-05)
(-3.53155e-06,2.53553e-06)
(3.21794e-06,4.60671e-06)
(2.74596e-05,-3.78013e-07)
(-2.48388e-06,-0.000185565)
(5.24618e-07,2.35002e-07)
(1.06773e-06,-2.38324e-06)
(1.22e-06,-8.78392e-07)
(-5.84323e-06,-8.15928e-06)
(7.76379e-07,0.000167607)
(0.000330092,7.06168e-06)
(-6.48643e-06,4.67018e-06)
(3.10669e-05,4.33807e-05)
(-3.57404e-06,2.57328e-06)
(3.2338e-06,4.61915e-06)
(2.78616e-05,-4.5711e-07)
(-2.97696e-06,-0.000185885)
(5.3447e-07,2.37039e-07)
(1.06174e-06,-2.39363e-06)
(1.23393e-06,-8.90718e-07)
(-5.86302e-06,-8.16671e-06)
(8.01619e-07,0.000169372)
(0.00033085,7.20664e-06)
(-6.56047e-06,4.73571e-06)
(3.11721e-05,4.34203e-05)
(-3.6134e-06,2.60835e-06)
(3.24846e-06,4.63068e-06)
(2.8235e-05,-5.31684e-07)
(-3.43113e-06,-0.000186179)
(5.43656e-07,2.38903e-07)
(1.05622e-06,-2.40319e-06)
(1.24965e-06,-9.04684e-07)
(-5.88527e-06,-8.1751e-06)
(8.30739e-07,0.000171363)
(0.000331705,7.37174e-06)
(-6.64408e-06,4.80997e-06)
(3.12904e-05,4.34649e-05)
(-3.65782e-06,2.64807e-06)
(3.26496e-06,4.6437e-06)
(2.86576e-05,-6.1738e-07)
(-3.94098e-06,-0.000186509)
(5.54098e-07,2.4098e-07)
(1.05e-06,-2.41393e-06)
(1.27953e-06,-9.3135e-07)
(-5.92727e-06,-8.19101e-06)
(8.87883e-07,0.000175136)
(0.000333321,7.68943e-06)
(-6.80293e-06,4.95175e-06)
(3.15137e-05,4.35495e-05)
(-3.74212e-06,2.72383e-06)
(3.29618e-06,4.66844e-06)
(2.94635e-05,-7.84478e-07)
(-4.90091e-06,-0.000187131)
(5.7413e-07,2.44844e-07)
(1.03825e-06,-2.43414e-06)
(1.31022e-06,-9.58923e-07)
(-5.97004e-06,-8.20732e-06)
(9.49099e-07,0.000179)
(0.000334973,8.0212e-06)
(-6.96611e-06,5.09834e-06)
(3.17412e-05,4.36362e-05)
(-3.82861e-06,2.80207e-06)
(3.32806e-06,4.69386e-06)
(3.02951e-05,-9.61938e-07)
(-5.87553e-06,-0.00018776)
(5.94971e-07,2.487e-07)
(1.02625e-06,-2.45467e-06)
(1.33995e-06,-9.85798e-07)
(-6.01113e-06,-8.22308e-06)
(1.01086e-06,0.000182729)
(0.000336564,8.34768e-06)
(-7.12416e-06,5.24123e-06)
(3.19596e-05,4.372e-05)
(-3.91226e-06,2.87824e-06)
(3.35877e-06,4.71849e-06)
(3.11042e-05,-1.13937e-06)
(-6.80883e-06,-0.000188363)
(6.15408e-07,2.52326e-07)
(1.01471e-06,-2.47432e-06)
(1.36988e-06,-1.01303e-06)
(-6.05219e-06,-8.23892e-06)
(1.07553e-06,0.000186473)
(0.000338158,8.68145e-06)
(-7.28329e-06,5.38599e-06)
(3.21779e-05,4.38042e-05)
(-3.99639e-06,2.95533e-06)
(3.38954e-06,4.7433e-06)
(3.19223e-05,-1.32351e-06)
(-7.73843e-06,-0.000188963)
(6.36234e-07,2.55867e-07)
(1.00315e-06,-2.49389e-06)
(1.40001e-06,-1.04061e-06)
(-6.0932e-06,-8.25484e-06)
(1.1432e-06,0.000190231)
(0.000339755,9.02251e-06)
(-7.4435e-06,5.53263e-06)
(3.2396e-05,4.38888e-05)
(-4.08098e-06,3.03332e-06)
(3.42036e-06,4.76829e-06)
(3.27496e-05,-1.51441e-06)
(-8.66443e-06,-0.00018956)
(6.5745e-07,2.5932e-07)
(9.91591e-07,-2.51339e-06)
(1.43034e-06,-1.06854e-06)
(-6.13418e-06,-8.27083e-06)
(1.21396e-06,0.000194001)
(0.000341355,9.37081e-06)
(-7.60475e-06,5.68112e-06)
(3.26138e-05,4.39738e-05)
(-4.16601e-06,3.11222e-06)
(3.45123e-06,4.79346e-06)
(3.35857e-05,-1.7121e-06)
(-9.5869e-06,-0.000190154)
(6.79057e-07,2.62682e-07)
(9.80017e-07,-2.53281e-06)
(1.46393e-06,-1.09966e-06)
(-6.17922e-06,-8.28852e-06)
(1.29544e-06,0.000198163)
(0.000343117,9.7623e-06)
(-7.78331e-06,5.84661e-06)
(3.28533e-05,4.40679e-05)
(-4.26004e-06,3.20003e-06)
(3.48524e-06,4.82137e-06)
(3.45158e-05,-1.93746e-06)
(-1.05976e-05,-0.000190804)
(7.03277e-07,2.6627e-07)
(9.67274e-07,-2.5541e-06)
(1.49774e-06,-1.1312e-06)
(-6.22422e-06,-8.3063e-06)
(1.38084e-06,0.000202338)
(0.000344882,1.01625e-05)
(-7.96308e-06,6.01431e-06)
(3.30926e-05,4.41624e-05)
(-4.35459e-06,3.28891e-06)
(3.51932e-06,4.8495e-06)
(3.54564e-05,-2.17114e-06)
(-1.16043e-05,-0.000191452)
(7.2797e-07,2.69739e-07)
(9.54518e-07,-2.57531e-06)
(1.52867e-06,-1.16024e-06)
(-6.2651e-06,-8.32255e-06)
(1.46199e-06,0.000206145)
(0.000346489,1.05338e-05)
(-8.12754e-06,6.16869e-06)
(3.33099e-05,4.42488e-05)
(-4.44096e-06,3.37063e-06)
(3.55035e-06,4.87526e-06)
(3.63206e-05,-2.39085e-06)
(-1.25159e-05,-0.000192038)
(7.5083e-07,2.72786e-07)
(9.42911e-07,-2.59452e-06)
(1.55978e-06,-1.18962e-06)
(-6.30594e-06,-8.33888e-06)
(1.54654e-06,0.000209963)
(0.000348098,1.09122e-05)
(-8.29296e-06,6.32488e-06)
(3.35271e-05,4.43356e-05)
(-4.52774e-06,3.45322e-06)
